demo,cab_x,cab_y,cab_yaw,obj_x,obj_y,obj_yaw,cab_yaw_dev
demo_317,0.9382434,-0.04562676,-3.0550442269117446,0.24106884,0.49782598,-0.4457442845303342,0.08654842667804852
demo_318,0.9011698,0.04636538,-3.0632827866183066,0.18640757,0.470492,-0.3186814986137232,0.07830986697148656
demo_319,0.86284065,0.01879096,-3.1253927397242385,0.1659193,0.4707663,0.44539875314055155,0.016199913865554638
demo_32,0.92463493,-0.014084458,-3.131582085558681,0.16741657,0.40341926,0.764330494910693,0.010010568031112221
demo_320,0.8853936,0.0075341463,3.0564758819503206,0.20550108,0.3972001,0.5251205800605666,0.08511677163947251
demo_321,0.94912326,-0.03726065,3.085129977147592,0.20692563,0.48659682,0.07305392039083991,0.056462676442201154
demo_322,0.8668804,0.042318344,3.0756645245334244,0.1623826,0.42951035,-0.5787299308346218,0.06592812905636869
demo_323,0.8829427,0.033992767,3.051470048140029,0.21144104,0.43953395,0.2593221891851199,0.09012260544976414
demo_324,0.94533753,-0.009044647,-3.126586739548999,0.20273674,0.3877176,-0.5886218292022912,0.0150059140407941
demo_325,0.8920739,-0.025584579,-3.0786471951767904,0.16478157,0.44424427,-0.032868262052716396,0.0629454584130027
demo_326,0.8799486,0.056383014,-3.0641961721601074,0.18526363,0.42193055,-0.3930686713522112,0.07739648142968569
demo_327,0.9110255,-0.035331488,-3.094354460526398,0.16158628,0.37495744,0.4676521524942667,0.04723819306339516
demo_328,0.9285252,0.028126836,-3.0368912750158548,0.21855545,0.47214603,0.0021346398857652812,0.10470137857393835
demo_329,0.8864881,0.05080843,3.057106733445586,0.17351389,0.38048458,0.7145097529725666,0.08448592014420697
demo_33,0.9002867,0.042634368,3.082307343272225,0.1697731,0.50958484,-0.7145911169956286,0.05928531031756812
demo_330,0.94569254,-0.0501889,3.021710395561885,0.25622535,0.45914376,0.39444044614373497,0.11988225802790797
demo_331,0.8598728,-0.007545233,-3.095640010311817,0.21693611,0.50167567,-0.06537507911905427,0.04595264327797599
demo_332,0.87688327,0.055577517,-3.1266685171900566,0.18334627,0.522423,-0.5933782563124078,0.014924136399736554
demo_333,0.86103916,0.054967523,-3.059932051745844,0.21628428,0.50654525,-0.3564331802956452,0.08166060184394919
demo_334,0.91769487,-0.059589386,3.1331102844777314,0.20481431,0.53936195,-0.7425609890235925,0.008482369112061683
demo_335,0.91308904,-0.05688882,-3.069185554688233,0.16180348,0.4936216,-0.5121589165065975,0.07240709890155994
demo_336,0.8907409,0.037293315,3.0638921220478434,0.16452348,0.36989212,0.0632897652329435,0.07770053154194967
demo_337,0.86826897,-0.03494203,3.13801217055692,0.2496686,0.5093169,-0.6943667284728944,0.003580483032873172
demo_338,0.88379526,-0.039063334,-3.121228042227563,0.1731112,0.37251425,-0.011901424691258197,0.02036461136223
demo_339,0.8898825,0.031447172,3.080146068489856,0.22213411,0.42253888,-0.7298682621631047,0.06144658509993706
demo_34,0.9146106,-0.012674212,-3.1280229732017157,0.25098562,0.44588816,-0.550445730225736,0.013569680388077376
demo_340,0.9219911,-0.026734471,-3.088720864498212,0.24843574,0.40007842,-0.036553193847687966,0.05287178909158108
demo_341,0.91970634,0.025768995,3.1233885289470744,0.22233725,0.3925699,0.07555731478815944,0.0182041246427187
demo_342,0.9221154,-0.039720774,3.1361713405918965,0.1788603,0.5014236,-0.5487234398243294,0.00542131299789661
demo_343,0.8898215,-0.046709657,3.1327280994658393,0.17208242,0.5227176,-0.33672245126260447,0.008864554123953816
demo_344,0.8912611,-0.0387882,-3.1042080558402336,0.17650938,0.37090945,0.1989976459391688,0.03738459774955949
demo_345,0.88391906,-0.030909538,3.1131875525183372,0.16401803,0.51855016,-0.32656735161778416,0.028405101071455885
demo_346,0.9190688,0.017353415,3.1344470981648707,0.20280647,0.49124563,0.20795306285187587,0.007145555424922456
demo_347,0.89898515,-0.030913472,-3.1066435050023484,0.21770918,0.38317823,0.3609062889643991,0.03494914858744469
demo_348,0.9317961,-0.049306035,3.1328823573397293,0.19584918,0.38253665,0.6151743581682751,0.00871029625006381
demo_349,0.92931795,0.059741497,3.0850429530697956,0.23316717,0.51272327,-0.5118855485799642,0.056549700519997526
demo_35,0.90893316,0.04211557,-3.0699170209032847,0.20151305,0.5397761,0.11589032427499213,0.07167563268650845
demo_350,0.90282786,-0.031241536,-3.033565591710616,0.21775877,0.447124,-0.3855399235141522,0.10802706187917721
demo_351,0.9104297,-0.0101156235,3.0143144084347226,0.17051685,0.42965877,-0.6880426931510645,0.12727824515507047
demo_352,0.8998809,-0.05346036,3.1252672665182093,0.2591505,0.36752748,-0.0377218885958878,0.01632538707158382
demo_353,0.923743,0.0046430826,3.12060117782017,0.21790838,0.4293325,-0.23656616417154788,0.020991475769623236
demo_354,0.9286762,0.03715074,-3.1395891350056515,0.22275937,0.5324352,0.2661905376525829,0.002003518584141606
demo_355,0.9424238,-0.028866053,-3.011999897051587,0.1811862,0.45558274,-0.47983269787778016,0.129592756538206
demo_356,0.85300803,-0.008152723,-3.1286457207692377,0.21651316,0.43131077,0.1782688665457336,0.012946932820555368
demo_357,0.8604629,0.005517006,3.017486330576129,0.21053696,0.47408473,-0.44681079231552806,0.12410632301366409
demo_358,0.89157724,-0.04103148,3.100882526401039,0.19834471,0.53234303,0.16540043152295,0.040710127188754
demo_359,0.8753314,-0.03893578,-3.090519493996197,0.17228842,0.3908558,-0.111547542362182,0.05107315959359626
demo_36,0.85143805,0.0482651,-3.1058519542142937,0.21827269,0.4472866,0.00012462327172642072,0.035740699375499396
demo_360,0.8862505,-0.007824063,3.1294639102649464,0.2554803,0.47857678,-0.5206251490551259,0.012128743324846702
demo_361,0.9157922,0.054608464,3.0593497782465904,0.16989565,0.4370253,0.030263570606974176,0.08224287534320274
demo_362,0.8976865,-0.02016735,-3.079400839149541,0.20500386,0.50975674,0.32766061233436816,0.06219181444025201
demo_363,0.8577337,0.04476452,3.0750875464576075,0.2171278,0.48627758,-0.4542782205599008,0.0665051071321856
demo_364,0.9420006,-0.021591306,3.140742063428406,0.18516779,0.53754854,0.20199011862490104,0.0008505901613871103
demo_365,0.90064335,0.036945343,3.126319885494293,0.20285273,0.39960957,-0.39569624771491446,0.015272768095500044
demo_366,0.94567394,0.03494358,3.1267654899749537,0.25924063,0.4104861,-0.4048991798594488,0.014827163614839378
demo_367,0.8687229,0.023763657,-3.1066117957489263,0.21881866,0.47918844,0.04121670441279147,0.0349808578408668
demo_368,0.88364816,-0.058219433,-3.096742935603432,0.23055172,0.45619893,0.1671967187177482,0.04484971798636117
demo_369,0.8730409,0.04592526,3.0234110384673714,0.16545558,0.51531804,0.34153747165898973,0.11818161512242176
demo_37,0.8815479,0.029973507,-3.09905439960797,0.24729156,0.43642426,-0.5808285614609832,0.04253825398182309
demo_370,0.91040623,0.029898763,-3.099009101647588,0.1991725,0.48741186,-0.7579919259912818,0.04258355194220531
demo_371,0.9154613,0.026538968,-3.1405735651431406,0.18951035,0.52581555,-0.7466336302916484,0.0010190884466525496
demo_372,0.89455914,0.03458023,3.033961527944749,0.21421432,0.5119016,-0.35953305488125376,0.10763112564504418
demo_373,0.93333197,0.007992744,3.0935218291137003,0.22898006,0.4714328,-0.1568215148528852,0.04807082447609279
demo_374,0.8759661,0.010689974,3.1064190888562213,0.1890974,0.44263566,0.501038499377021,0.035173564733571805
demo_375,0.9228797,-0.05842173,-3.1155303180554816,0.1837666,0.366148,-0.003314807674606146,0.026062335534311476
demo_376,0.9140918,-0.01666081,3.0887782603757894,0.18168092,0.53529215,-0.5215717843741364,0.05281439321400372
demo_377,0.85802174,-0.0090698,3.033357855325365,0.18266988,0.42103362,-0.6071602891149015,0.10823479826442828
demo_378,0.94298553,0.016316295,-3.1399632135190325,0.16799545,0.40115273,0.2669281179911404,0.0016294400707606016
demo_379,0.89665604,0.02893281,3.0346751144429733,0.18072987,0.52724195,0.13296899457544326,0.10691753914681978
demo_38,0.90867233,-0.04530716,-3.021373104776688,0.19349241,0.53352284,-0.7703173753486996,0.12021954881310526
demo_380,0.9206531,0.008993149,3.1030745505441306,0.24161959,0.4690584,0.3261167755282856,0.0385181030456625
demo_381,0.92698646,0.04880917,-3.0421221797822957,0.17666817,0.5232451,-0.6230477563246749,0.0994704738074974
demo_382,0.9378395,0.01529479,3.0957376961116627,0.22679996,0.48896265,-0.6650360351307529,0.0458549574781304
demo_383,0.9422777,0.05639565,-3.058253596981347,0.2218337,0.44936264,-0.046024327864664455,0.08333905660844598
demo_384,0.8731501,-0.013429046,-3.1234563016903367,0.1616559,0.5033984,-0.09332131756113572,0.018136351899456393
demo_385,0.934123,0.0098570585,-3.0934432201715936,0.25367677,0.37803233,-0.41023746789017645,0.04814943341819955
demo_386,0.93226385,-0.0085475445,3.1337804796952633,0.16207361,0.4394046,0.2986780747599238,0.007812173894529817
demo_387,0.9023149,0.05179274,3.1202256693604777,0.23323154,0.41023493,-0.699207287564978,0.021366984229315378
demo_388,0.9405053,-0.0086705685,3.1165337558686743,0.18594444,0.5373122,0.33111579801600793,0.0250588977211188
demo_389,0.93583584,-0.021542668,3.08037734089341,0.23538256,0.3888793,0.19684648126767135,0.06121531269638325
demo_39,0.9175637,0.0029340982,3.0789718635660313,0.1910243,0.46882892,-0.42053421007503594,0.06262079002376186
demo_390,0.89808726,0.007798791,-3.1318624644322095,0.21694946,0.44135618,-0.4854390960264242,0.009730189157583613
demo_391,0.9183569,0.022249818,3.0692479576935443,0.17598629,0.3862964,0.7627051826841171,0.07234469589624881
demo_392,0.94151556,0.005036831,3.111145734511866,0.19933641,0.5171953,-0.6778321567370323,0.03044691907792707
demo_393,0.89913464,-0.023973703,-3.0132959632703904,0.2179842,0.43200183,-0.45317629499023343,0.12829669031940272
demo_394,0.85224605,0.056962967,3.070571659772835,0.2253406,0.52137136,-0.6453995794180767,0.07102099381695792
demo_395,0.8767595,0.04374957,3.1356172561152107,0.24260855,0.47592127,0.3771522168165777,0.005975397474582422
demo_396,0.9021736,-0.015504122,3.032368180140449,0.21318042,0.4538424,0.596360939923468,0.10922447344934394
demo_397,0.86451054,-0.010568142,3.057380445863867,0.18376493,0.4516902,-0.638075569685419,0.08421220772592619
demo_398,0.9117031,-0.055149674,3.1213037981614447,0.22112274,0.4923017,-0.7597785238862618,0.020288855428348462
demo_399,0.8609743,-0.05382359,3.0558829283859463,0.1964482,0.48672748,0.11456768638252667,0.08570972520384679
demo_4,0.94104815,-0.05618882,-3.0357325655548903,0.24407184,0.49431324,-0.5371017705482543,0.10586008803490277
demo_40,0.9242048,-0.023227215,-3.0669863773133574,0.24703646,0.3975414,0.22833559329993716,0.07460627627643568
demo_41,0.8894677,-0.03478217,-3.0430169751433858,0.16014624,0.48680472,-0.7360366110097885,0.09857567844640736
demo_42,0.9011328,-0.044432998,3.01241707292026,0.16617966,0.4917115,0.05957623167915369,0.12917558066953294
demo_43,0.90553284,-0.005684018,3.059705019372176,0.2240138,0.4970677,-0.6314850452497855,0.08188763421761713
demo_44,0.9377361,0.04929948,-3.0642336000864154,0.2485466,0.4558084,-0.2032450126651183,0.07735905350337768
demo_45,0.94163775,0.04137504,-3.1325948873236555,0.25851274,0.49070644,0.01216121352256294,0.008997766266137575
demo_46,0.87101674,-0.030363679,3.1051251846971066,0.16494536,0.5295279,-0.5723369418067167,0.03646746889268648
demo_47,0.90808344,-0.0030027628,3.0308737704815676,0.18052149,0.49733937,-0.21527557547787798,0.11071888310822553
demo_48,0.9485299,-0.057846308,3.025209425884881,0.19667721,0.46064854,0.3791899397195168,0.11638322770491216
demo_49,0.9069979,0.023950934,3.1408581733762273,0.1613226,0.4594798,0.1391985516069366,0.0007344802135658135
demo_5,0.9098165,0.045799494,3.131603718754753,0.24345922,0.43361378,-0.5176088884728703,0.009988934835039931
demo_50,0.89579844,0.0062549114,-3.117662255457275,0.23874998,0.4108565,-0.5980724267992532,0.02393039813251807
demo_51,0.8943386,-0.038161516,3.0620112401349715,0.25756168,0.4409939,-0.5125686192958891,0.07958141345482161
demo_52,0.8645954,0.056549788,3.067784311879517,0.2053994,0.5178917,-0.5468254457318219,0.07380834171027617
demo_53,0.8874531,-0.021402597,3.1273889543210966,0.23407984,0.41455734,-0.5115914348098823,0.014203699268696468
demo_54,0.90922904,-0.004489064,3.0683076390306896,0.18410206,0.396029,0.6363224156026972,0.07328501455910352
demo_55,0.92597294,-0.02060628,-3.1168201601027157,0.22606754,0.4335909,-0.43237437575640864,0.02477249348707744
demo_56,0.889744,0.023833036,-3.037109434622512,0.2559905,0.4687605,-0.6815664087915517,0.1044832189672813
demo_57,0.94682264,-0.045619488,3.0983893874529986,0.2393744,0.48640752,-0.5115828014540615,0.04320326613679448
demo_58,0.9297285,0.037610292,3.0388400567996467,0.23186302,0.5389311,-0.5609341481999771,0.10275259679014637
demo_59,0.8735018,-0.00036597252,-3.1330409690307315,0.21648121,0.38569856,-0.23778922667260258,0.008551684559061634
demo_6,0.9045286,0.055793405,-3.1414960066449273,0.21725798,0.41602528,-0.7836737506159727,9.664694486577474e-05
demo_60,0.9102695,-0.048375726,-3.1043692273206105,0.21449018,0.43382192,0.3670264185372913,0.037223426269182625
demo_61,0.9411192,-0.03186345,-3.125867190724882,0.19920349,0.36736095,-0.09751818552878022,0.015725462864911055
demo_62,0.9009966,0.019042373,-3.093428675607903,0.2196871,0.44593275,-0.5528981205434537,0.048163977981890316
demo_63,0.9161039,0.049250245,3.0854563741677055,0.2403084,0.43314147,-0.5809843142951054,0.056136279422087654
demo_64,0.8771415,0.011451006,-3.0681117245890457,0.17530298,0.48855627,-0.7465567761354864,0.07348092900074743
demo_65,0.9011519,0.035291553,3.0716273763387902,0.212358,0.48865402,-0.06568712695454271,0.06996527725100288
demo_66,0.8679943,-0.0024852753,3.0182578513391927,0.16516733,0.41708803,0.35822534507187187,0.12333480225060045
demo_67,0.94698787,0.019514441,3.1350507734259763,0.21122122,0.42616272,-0.08937566285870194,0.006541880163816849
demo_68,0.9441771,-0.01729691,-3.1102293179742353,0.17062569,0.48363817,-0.12640802489784356,0.03136333561555782
demo_69,0.90894127,0.032087445,-3.0928524172591123,0.2315979,0.49131763,-0.38505759773283976,0.04874023633068081
demo_7,0.8942313,-0.006053686,-3.093905275124967,0.20922995,0.47658026,-0.34913463463894,0.04768737846482596
demo_70,0.94933844,-0.032162666,-3.131609503769881,0.22200823,0.3892604,0.27224067735971785,0.009983149819912107
demo_71,0.94363546,-0.013311148,3.1024608605149706,0.20273852,0.48765278,-0.5481589887658661,0.03913179307482251
demo_72,0.85528445,0.055466056,-3.018574774786659,0.2175895,0.53471994,-0.6050959769287504,0.1230178788031342
demo_73,0.91718054,0.0355103,-3.0681534481166133,0.16415262,0.37438774,0.24737331675841448,0.07343920547317984
demo_74,0.8847017,0.044555545,-3.0727723235001227,0.16904306,0.5039133,-0.5617355418959321,0.06882033008967037
demo_75,0.90947145,0.054058313,-3.132371489534751,0.24480534,0.43619478,0.13663999175352115,0.009221164055042141
demo_76,0.92459726,0.036498547,3.086809391399257,0.17649555,0.36700082,0.25117692151448023,0.054783262190535975
demo_77,0.9154309,0.03363347,3.137776612822559,0.1672225,0.47511148,-0.3423941084945312,0.0038160407672340746
demo_78,0.8760071,-0.049763918,3.0910162924389706,0.18973017,0.36970556,-0.7188325134374912,0.050576361150822535
demo_79,0.889925,-0.05880785,3.036762955788096,0.17619467,0.4854269,0.2210836687393622,0.10482969780169693
demo_8,0.9473616,0.005445242,-3.1232510230914214,0.19832563,0.41112852,0.38820641619427565,0.018341630498371675
demo_80,0.9219589,0.052694917,-3.0485332623939794,0.22174168,0.41158593,-0.5453243812326152,0.09305939119581375
demo_81,0.88836575,0.022335768,-3.1400995889105316,0.2409786,0.51594883,-0.4957573921019439,0.0014930646792614688
demo_82,0.9003644,0.021584392,-3.126773420029145,0.16049051,0.41138327,0.2801283299136355,0.014819233560648293
demo_83,0.9490044,0.043557644,3.1086285097922164,0.17562342,0.39617646,0.1711794072379622,0.03296414379757673
demo_84,0.8782673,0.039877176,3.067283870619949,0.24369907,0.44859552,-0.2998948339662177,0.07430878296984433
demo_85,0.9153147,-0.0360322,3.046659227269282,0.24411869,0.39212608,0.30184644943217726,0.09493342632051105
demo_86,0.8640187,0.052360415,3.06112289806846,0.20002711,0.5113728,-0.45283115611207886,0.08046975552133295
demo_87,0.8856056,0.040082455,-3.07425576508216,0.19066954,0.3911922,-0.26694678893593615,0.06733688850763331
demo_88,0.92179155,-0.030011296,3.1190521734909877,0.18699694,0.518942,-0.12683127329267607,0.022540480098805382
demo_89,0.87481976,0.0021531582,3.050993914817397,0.2381134,0.48754895,0.6080050610678611,0.0905987387723961
demo_9,0.9010281,0.029369712,3.0167253022468716,0.21071637,0.5303029,0.16484046683375736,0.12486735134292148
demo_90,0.88500816,0.054540038,-3.0451155325785626,0.17543447,0.38389468,-0.4799259028956889,0.09647712101123052
demo_91,0.8722489,0.04225576,3.035143382341698,0.2502513,0.41946805,0.08827284679371104,0.10644927124809511
demo_92,0.94257784,0.013278484,-3.0984430944244123,0.1851697,0.4305694,0.15485771369582474,0.04314955916538077
demo_93,0.92053056,0.013924241,-3.099833075190757,0.18657339,0.46608877,0.10970351856328442,0.0417595783990361
demo_94,0.88325787,0.027717233,-3.1172004376179054,0.16424465,0.37118506,-0.2961188782487797,0.024392215971887676
demo_95,0.88002205,0.054662704,3.0882008044382476,0.17199028,0.5316132,-0.4575504134475711,0.05339184915154549
demo_96,0.91307974,-0.030524611,3.067451961322418,0.18960714,0.5152273,-0.4546397844738927,0.0741406922673753
demo_97,0.88947076,0.041254282,3.0152571159471795,0.18683672,0.44882727,0.3493381306372697,0.12633553764261363
demo_98,0.887949,0.035606742,3.085385320853573,0.17498064,0.49356627,0.0850394869152651,0.05620733273622003
demo_99,0.89511776,-0.018702626,3.082791808987006,0.2519493,0.5372744,-0.7290679108620829,0.058800844602787006
